id,match_id,minute,second,period,event_type,outcome,team_name,player_name,x,y,is_shot,is_goal,qualifier_text,body_part,shot_zone,shot_distance,shot_angle,is_big_chance,is_header,is_right_foot,is_left_foot,is_penalty,is_volley,first_touch,from_corner,is_counter
145027,97,20,44.0,FirstHalf,SavedShot,Successful,Aston Villa,Morgan Rogers,72.2,37.2,1,0,rightfoot lowleft zone center goalmouthz 16.5 outofboxcentre assisted goalmouthy 53.0 blockedy 48.9 blockedx 98.1 oppositerelatedevent 154 individualplay relatedeventid 181 regularplay,Right foot,Box,30.60522831151566,0.43149495063009946,0,0,1,0,0,0,0,0,0
145042,97,21,43.0,FirstHalf,MissedShots,Successful,Liverpool,Mohamed Salah,75.3,43.2,1,0,goalmouthy 59.5 outofboxcentre goalmouthz 84.7 zone center intentionalassist regularplay assisted individualplay leftfoot highleft firsttouch relatedeventid 163,Left foot,Box,25.618938307431872,0.2686484841389065,0,0,0,1,0,0,1,0,0
145053,97,22,45.0,FirstHalf,SavedShot,Successful,Liverpool,Dominik Szoboszlai,81.6,51.5,1,0,goalmouthz 2.5 zone center individualplay blockedy 50.4 lowleft regularplay goalmouthy 52.5 outofboxcentre blockedx 93.3 leftfoot bigchance oppositerelatedevent 198,Left foot,Box,18.461040057374888,0.08134186360997481,1,0,0,1,0,0,0,0,0
145085,97,25,1.0,FirstHalf,SavedShot,Successful,Aston Villa,Evann Guessand,84.7,51.9,1,0,oppositerelatedevent 180 boxcentre intentionalassist blocked assisted blockedx 86.7 regularplay lowleft relatedeventid 221 blockedy 52.2 goalmouthy 54.0 rightfoot goalmouthz 19 zone center firsttouch,Right foot,Box,15.41752249876743,0.1235504894910436,0,0,1,0,0,0,1,0,0
145164,97,32,42.0,FirstHalf,SavedShot,Successful,Liverpool,Dominik Szoboszlai,80.9,70.5,1,0,rightfoot lowright goalmouthz 7.0 goalmouthy 47.7 oppositerelatedevent 258 blockedy 49.5 blockedx 98.9 directfreekick outofboxcentre zone center,Right foot,Box,28.018922177699835,0.8207369806501001,0,0,1,0,0,0,0,0,0
145236,97,35,44.0,FirstHalf,MissedShots,Successful,Liverpool,Cody Gakpo,84.6,54.4,1,0,blockedy 48.6 missright goalmouthz 9.7 firsttouch regularplay blockedx 89.0 intentionalassist relatedeventid 288 rightfoot goalmouthy 38.7 assisted boxcentre zone center,Right foot,Box,16.016241756417145,0.27829965900511117,0,0,1,0,0,0,1,0,0
145249,97,37,10.0,FirstHalf,MissedShots,Successful,Liverpool,Ibrahima Konaté,91.5,43.5,1,0,firsttouch bigchance setpiece assisted missright head goalmouthy 32.4 goalmouthz 13.9 intentionalassist relatedeventid 296 boxcentre zone center,Head,Box,10.700467279516348,0.6528466311007743,1,1,0,0,0,0,1,0,0
145261,97,37,55.0,FirstHalf,MissedShots,Successful,Liverpool,Cody Gakpo,77.7,63.2,1,0,outofboxcentre regularplay goalmouthy 41.2 zone center highright goalmouthz 73.6 rightfoot relatedeventid 305 assisted individualplay,Right foot,Box,25.913895886184307,0.5344632503903657,0,0,1,0,0,0,0,0,0
145274,97,39,59.0,FirstHalf,MissedShots,Successful,Aston Villa,Matty Cash,71.4,46.2,1,0,goalmouthy 63.0 missleft rightfoot intentionalassist relatedeventid 293 zone center individualplay goalmouthz 4.2 outofboxcentre assisted setpiece firsttouch,Right foot,Box,28.851343122981287,0.13209344712486787,0,0,1,0,0,0,1,0,0
145312,97,42,7.0,FirstHalf,SavedShot,Successful,Liverpool,Alexis Mac Allister,90.6,36.6,1,0,regularplay blockedy 39.2 blockedx 92.1 goalmouthz 19 oppositerelatedevent 302 blocked boxright lowleft intentionalassist assisted goalmouthy 52.3 relatedeventid 346 rightfoot zone center bigchance,Right foot,Box,16.368261972488103,0.9590693617390218,1,0,1,0,0,0,0,0,0
145353,97,45,29.0,FirstHalf,Goal,Successful,Liverpool,Mohamed Salah,85.9,28.3,1,1,bigchance regularplay goalmouthz 2.5 goalmouthy 48.7 zone center boxright rightfoot lowcentre firsttouch,Right foot,Box,25.878562556679995,0.9945831019904056,1,0,1,0,0,0,1,0,0
145380,97,48,10.0,FirstHalf,MissedShots,Successful,Liverpool,Conor Bradley,72.5,46.8,1,0,fromcorner zone center misshigh rightfoot goalmouthy 53.8 outofboxcentre volley goalmouthz 80.6 individualplay,Right foot,Box,27.685555800814257,0.11584265535098849,0,0,1,0,0,1,0,1,0
145596,97,55,12.0,SecondHalf,MissedShots,Successful,Aston Villa,Morgan Rogers,92.0,39.4,1,0,boxcentre head firsttouch goalmouthy 100 intentionalassist zone center assisted relatedeventid 445 goalmouthz 16.7 blockedx 93.2 blockedy 50.9 throwinsetpiece missleft,Head,Box,13.280060240827224,0.9242831789176614,0,1,0,0,0,0,1,0,0
145632,97,57,51.0,SecondHalf,Goal,Successful,Liverpool,Ryan Gravenberch,81.3,48.3,1,1,relatedeventid 532 outofboxcentre leftfoot regularplay lowcentre assisted zone center individualplay goalmouthy 50.2 goalmouthz 4.4,Left foot,Box,18.777113729218346,0.09065988720074525,0,0,0,1,0,0,0,0,0
145689,97,62,1.0,SecondHalf,SavedShot,Successful,Liverpool,Mohamed Salah,82.4,44.8,1,0,lowright goalmouthy 48.0 blockedy 45.5 regularplay blocked goalmouthz 19 leftfoot outofboxcentre zone center relatedeventid 567 oppositerelatedevent 488 blockedx 86.2 assisted,Left foot,Box,18.352111595127134,0.2872814533971344,0,0,0,1,0,0,0,0,0
145699,97,62,43.0,SecondHalf,SavedShot,Successful,Aston Villa,Ross Barkley,76.0,39.3,1,0,assisted rightfoot lowleft blockedx 98.0 outofboxcentre blockedy 47.8 goalmouthz 4.4 oppositerelatedevent 570 relatedeventid 493 individualplay goalmouthy 51.9 zone center regularplay,Right foot,Box,26.277176408434755,0.41938352535058354,0,0,1,0,0,0,0,0,0
145825,97,69,31.0,SecondHalf,MissedShots,Successful,Aston Villa,Donyell Malen,80.5,30.7,1,0,zone center goalmouthy 42.4 intentionalassist outofboxcentre rightfoot assisted relatedeventid 536 goalmouthz 13.9 fastbreak individualplay,Right foot,Box,27.436107595648476,0.7802435698749078,0,0,1,0,0,0,0,0,1
145932,97,78,14.0,SecondHalf,MissedShots,Successful,Aston Villa,Ross Barkley,86.7,62.4,1,0,goalmouthz 55.6 boxcentre regularplay rightfoot relatedeventid 611 intentionalassist goalmouthy 41.3 zone center assisted,Right foot,Box,18.183783984638616,0.7503930131327476,0,0,1,0,0,0,0,0,0
145945,97,79,23.0,SecondHalf,SavedShot,Successful,Liverpool,Cody Gakpo,84.3,62.6,1,0,intentionalassist blockedx 87.5 boxcentre rightfoot lowcentre assisted oppositerelatedevent 617 blockedy 60.1 relatedeventid 707 goalmouthy 50.2 goalmouthz 19 zone center individualplay blocked regularplay,Right foot,Box,20.1308221391974,0.6762925313585776,0,0,1,0,0,0,0,0,0
146022,97,85,57.0,SecondHalf,MissedShots,Successful,Aston Villa,Jadon Sancho,79.6,66.2,1,0,goalmouthy 42.4 goalmouthz 66.7 rightfoot highright regularplay zone center individualplay relatedeventid 671 assisted outofboxcentre,Right foot,Box,26.0499520153109,0.6711438354360088,0,0,1,0,0,0,0,0,0
150928,98,3,32.0,FirstHalf,ShotOnPost,Successful,West Ham,Jarrod Bowen,84.1,63.2,1,0,goalmouthz 25.3 boxleft leftfoot assisted individualplay goalmouthy 44.8 relatedeventid 47 missright zone center regularplay,Left foot,Box,20.665188119153434,0.6928795422778014,0,0,0,1,0,0,0,0,0
150937,98,3,58.0,FirstHalf,Goal,Successful,Newcastle,Jacob Murphy,81.3,31.7,1,1,goalmouthz 3.2 assisted outofboxcentre relatedeventid 53 goalmouthy 53.5 individualplay lowleft rightfoot regularplay zone center,Right foot,Box,26.164479738760335,0.7745877737233416,0,0,1,0,0,0,0,0,0
150997,98,9,0.0,FirstHalf,SavedShot,Successful,West Ham,Callum Wilson,91.4,28.3,1,0,individualplay blockedy 46.9 goalmouthz 17.7 oppositerelatedevent 73 lowright regularplay boxright rightfoot blockedx 99.5 goalmouthy 47.4 zone center,Right foot,Box,23.342022191746796,1.1934721187345534,0,0,1,0,0,0,0,0,0
151098,98,18,16.0,FirstHalf,SavedShot,Successful,Newcastle,Jacob Murphy,88.1,31.5,1,0,goalmouthy 50.1 regularplay zone center relatedeventid 139 assisted firsttouch blockedy 46.6 leftfoot lowcentre blockedx 98.5 goalmouthz 13.3 intentionalassist boxright oppositerelatedevent 148,Left foot,Box,21.996817951694744,0.9991856975553342,0,0,0,1,0,0,1,0,0
151105,98,19,5.0,FirstHalf,SavedShot,Successful,Newcastle,Jacob Murphy,74.1,45.8,1,0,fromcorner goalmouthy 54.1 lowleft zone center oppositerelatedevent 151 outofboxcentre rightfoot goalmouthz 19 volley blockedy 50.5 firsttouch individualplay blocked blockedx 91.0,Right foot,Box,26.23833073958784,0.1607627406258348,0,0,1,0,0,1,1,1,0
151279,98,30,35.0,FirstHalf,SavedShot,Successful,West Ham,Lucas Paquetá,75.4,60.3,1,0,blockedx 99.3 outofboxcentre goalmouthz 6.3 lowright blockedy 52.0 oppositerelatedevent 230 zone center leftfoot goalmouthy 47.4 directfreekick,Left foot,Box,26.669270706189167,0.3965217207987054,0,0,0,1,0,0,0,0,0
151284,98,31,22.0,FirstHalf,SavedShot,Successful,West Ham,Crysencio Summerville,78.1,66.9,1,0,blockedx 82.7 fromcorner oppositerelatedevent 233 zone center goalmouthz 19 relatedeventid 256 assisted lowright rightfoot blocked blockedy 62.8 outofboxcentre individualplay goalmouthy 47.3,Right foot,Box,27.662610144380817,0.6572384947550103,0,0,1,0,0,0,0,1,0
151289,98,31,54.0,FirstHalf,SavedShot,Successful,West Ham,Maximilian Kilman,89.4,47.3,1,0,blockedy 48.6 goalmouthy 48.9 relatedeventid 259 fromcorner firsttouch head assisted blockedx 99.5 intentionalassist highcentre zone center goalmouthz 33.5 boxcentre oppositerelatedevent 236,Head,Box,10.93846424321074,0.2494132238580476,0,1,0,0,0,0,1,1,0
151337,98,34,48.0,FirstHalf,Goal,Successful,West Ham,Lucas Paquetá,73.4,66.9,1,1,goalmouthz 10.8 assisted zone center regularplay leftfoot individualplay lowleft outofboxcentre relatedeventid 292 goalmouthy 54.0,Left foot,Box,31.514599791207882,0.5659991130049017,0,0,0,1,0,0,0,0,0
151378,98,38,38.0,FirstHalf,SavedShot,Successful,Newcastle,Anthony Gordon,80.1,52.2,1,0,rightfoot goalmouthz 3.2 outofboxcentre lowleft intentionalassist blockedy 50.4 assisted oppositerelatedevent 309 zone center regularplay goalmouthy 53.8 relatedeventid 282 blockedx 98.6,Right foot,Box,20.021238722916227,0.11010564924968755,0,0,1,0,0,0,0,0,0
151409,98,40,43.0,FirstHalf,MissedShots,Successful,Newcastle,Jacob Murphy,73.1,40.7,1,0,relatedeventid 306 goalmouthy 50.8 individualplay outofboxcentre assisted zone center leftfoot goalmouthz 62.5 misshigh regularplay,Left foot,Box,28.462255708218215,0.33286120829424953,0,0,0,1,0,0,0,0,0
151487,98,45,32.0,FirstHalf,MissedShots,Successful,Newcastle,Joelinton,89.0,68.5,1,0,goalmouthz 1.4 rightfoot assisted regularplay blockedx 96.7 zone center blockedy 50.2 individualplay boxleft goalmouthy 41.8 relatedeventid 357,Right foot,Box,21.523243250030884,1.0343608691901653,0,0,1,0,0,0,0,0,0
151630,98,47,33.0,SecondHalf,MissedShots,Successful,West Ham,Crysencio Summerville,93.3,44.0,1,0,boxcentre rightfoot intentionalassist goalmouthz 75 firsttouch fastbreak misshigh volley assisted relatedeventid 410 zone center goalmouthy 47.9,Right foot,Box,8.993886812718962,0.7303357680237778,0,0,1,0,0,1,1,0,1
151526,98,48,17.0,FirstHalf,SavedShot,Successful,West Ham,Crysencio Summerville,76.4,62.6,1,0,assisted goalmouthz 8.9 blockedx 98.6 regularplay zone center oppositerelatedevent 384 outofboxcentre blockedy 50.2 individualplay relatedeventid 378 lowcentre rightfoot goalmouthy 48.6,Right foot,Box,26.752943763257154,0.49039707996328824,0,0,1,0,0,0,0,0,0
151546,98,49,8.0,FirstHalf,Goal,Successful,Newcastle,Sven Botman,10.7,65.6,1,1,owngoal leftfoot regularplay goalmouthy 46.4 lowright goalmouthz 1.3 boxright zone center,Left foot,Box,90.65235793954838,0.17294685085765119,0,0,0,1,0,0,0,0,0
151748,98,53,27.0,SecondHalf,MissedShots,Successful,Newcastle,William Osula,90.3,62.2,1,0,regularplay highright goalmouthz 48.6 oppositerelatedevent 456 zone center boxcentre blockedy 0 firsttouch rightfoot blockedx 94.0 goalmouthy 2.4,Right foot,Box,15.586211855354723,0.8990613875412244,0,0,1,0,0,0,1,0,0
151871,98,63,21.0,SecondHalf,MissedShots,Successful,Newcastle,Jacob Murphy,85.6,36.4,1,0,zone center goalmouthy 60.3 rightfoot regularplay boxright missleft goalmouthz 1.4 individualplay,Right foot,Box,19.80706944502392,0.7568345055586881,0,0,1,0,0,0,0,0,0
151909,98,67,38.0,SecondHalf,SavedShot,Successful,West Ham,Maximilian Kilman,88.2,51.6,1,0,goalmouthz 19 rightfoot zone center oppositerelatedevent 646 firsttouch goalmouthy 51.7 relatedeventid 547 boxcentre blockedx 90.7 blocked lowcentre intentionalassist fromcorner assisted blockedy 51.6,Right foot,Box,11.907980517283354,0.13477128447773123,0,0,1,0,0,0,1,1,0
151931,98,69,43.0,SecondHalf,SavedShot,Successful,West Ham,Jarrod Bowen,72.1,43.6,1,0,lowright outofboxcentre regularplay oppositerelatedevent 658 relatedeventid 556 assisted zone center leftfoot goalmouthz 2.5 blockedy 48.7 individualplay goalmouthy 47.5 blockedx 98.9,Left foot,Box,28.62463973572419,0.22548960554455355,0,0,0,1,0,0,0,0,0
151943,98,70,31.0,SecondHalf,SavedShot,Successful,Newcastle,Fabian Schär,68.7,40.5,1,0,rightfoot goalmouthz 19 blockedy 42.8 relatedeventid 668 outofboxcentre blockedx 75.9 lowcentre regularplay individualplay goalmouthy 49.7 assisted zone center blocked oppositerelatedevent 558,Right foot,Box,32.709937327974195,0.2946778667932937,0,0,1,0,0,0,0,0,0
152057,98,77,29.0,SecondHalf,MissedShots,Successful,Newcastle,Bruno Guimarães,81.1,46.4,1,0,outofboxcentre firsttouch highright goalmouthy 43.0 rightfoot volley goalmouthz 87.5 zone center regularplay,Right foot,Box,19.239802493788762,0.18822150530477078,0,0,1,0,0,1,1,0,0
152113,98,81,22.0,SecondHalf,SavedShot,Successful,West Ham,Mateus Fernandes,85.9,45.1,1,0,blockedx 89.4 boxcentre goalmouthz 19 blocked rightfoot oppositerelatedevent 785 intentionalassist lowcentre assisted fastbreak zone center blockedy 46.0 relatedeventid 624 goalmouthy 48.8,Right foot,Box,14.927156460625708,0.3344617341600684,0,0,1,0,0,0,0,0,1
152228,98,87,59.0,SecondHalf,MissedShots,Successful,Newcastle,Harvey Barnes,88.3,71.6,1,0,assisted boxleft zone center firsttouch missright goalmouthz 25 intentionalassist regularplay rightfoot goalmouthy 39.3 relatedeventid 865,Right foot,Box,24.565219315121123,1.0743735733900146,0,0,1,0,0,0,1,0,0
152251,98,89,35.0,SecondHalf,SavedShot,Successful,Newcastle,William Osula,91.2,55.4,1,0,goalmouthz 20.9 blockedy 50 oppositerelatedevent 681 firsttouch regularplay zone center relatedeventid 883 assisted head boxcentre goalmouthy 51.6 blockedx 99.4 highcentre intentionalassist,Head,Box,10.324727599312242,0.5503859476767913,0,1,0,0,0,0,1,0,0
152279,98,91,56.0,SecondHalf,MissedShots,Successful,West Ham,Jarrod Bowen,89.8,69.9,1,0,goalmouthy 55.6 individualplay boxleft misshigh leftfoot regularplay zone center goalmouthz 68.1,Left foot,Box,22.3617977810372,1.0971490511074253,0,0,0,1,0,0,0,0,0
152317,98,96,52.0,SecondHalf,SavedShot,Successful,West Ham,Jarrod Bowen,91.4,35.6,1,0,leftfoot oppositerelatedevent 933 zone center blockedx 99.0 goalmouthz 3.8 intentionalassist goalmouthy 49.4 fastbreak boxright assisted relatedeventid 716 lowcentre blockedy 46.9 bigchance,Left foot,Box,16.772596698186,1.0324218134486667,1,0,0,1,0,0,0,0,1
152319,98,96,53.0,SecondHalf,SavedShot,Successful,West Ham,Tomás Soucek,97.6,50.9,1,0,oppositerelatedevent 934 bigchance blockedx 98.2 goalmouthz 1.9 lowcentre zone center rightfoot fastbreak firsttouch goalmouthy 51.3 blockedy 50.7 smallboxcentre,Right foot,SmallBox,2.563201123595264,0.3587706702705709,1,0,1,0,0,0,1,0,1
152322,98,96,54.0,SecondHalf,Goal,Successful,West Ham,Tomás Soucek,98.3,49.6,1,1,goalmouthz 3.2 goalmouthy 47.7 zone center rightfoot smallboxcentre lowright firsttouch fastbreak,Right foot,SmallBox,1.7464249196573005,0.2310906671958959,0,0,1,0,0,0,1,0,1
146256,99,5,40.0,FirstHalf,SavedShot,Successful,Man City,Phil Foden,88.4,66.7,1,0,blockedx 90.4 blockedy 63.9 goalmouthy 50.8 assisted zone center oppositerelatedevent 47 lowcentre blocked leftfoot relatedeventid 88 intentionalassist regularplay boxleft goalmouthz 19,Left foot,Box,20.33346994489627,0.9636964544904321,0,0,0,1,0,0,0,0,0
146364,99,11,21.0,FirstHalf,SavedShot,Successful,Man City,Erling Haaland,87.2,65.8,1,0,zone center boxleft blockedy 53.2 oppositerelatedevent 84 intentionalassist goalmouthy 52.3 goalmouthz 8.9 assisted blockedx 98.5 rightfoot regularplay lowleft relatedeventid 163,Right foot,Box,20.334207631476566,0.8899110686526817,0,0,1,0,0,0,0,0,0
146468,99,16,24.0,FirstHalf,Goal,Successful,Man City,Erling Haaland,86.9,57.5,1,1,boxcentre relatedeventid 199 assisted fastbreak goalmouthz 7.6 leftfoot zone center lowleft goalmouthy 51.9 bigchance intentionalassist oneonone,Left foot,Box,15.09503229542752,0.5199678067485285,1,0,0,1,0,0,0,0,1
146593,99,24,6.0,FirstHalf,Goal,Successful,Bournemouth,Tyler Adams,95.2,50.3,1,1,fromcorner rightfoot firsttouch volley bigchance lowcentre smallboxcentre goalmouthy 49.8 goalmouthz 8.9 zone center,Right foot,SmallBox,4.809365862564417,0.062418809995956795,1,0,1,0,0,1,1,1,0
146617,99,28,3.0,FirstHalf,SavedShot,Successful,Man City,Rayan Cherki,89.4,40.2,1,0,regularplay lowcentre goalmouthy 50.4 leftfoot assisted blockedy 44.2 blockedx 93.6 goalmouthz 19 oppositerelatedevent 220 blocked zone center boxcentre relatedeventid 293 intentionalassist,Left foot,Box,14.436065946094866,0.7462025614703938,0,0,0,1,0,0,0,0,0
146624,99,29,23.0,FirstHalf,MissedShots,Successful,Man City,Erling Haaland,90.1,53.2,1,0,firsttouch fromcorner blockedy 45.3 relatedeventid 297 intentionalassist goalmouthz 5.6 boxcentre head blockedx 94.5 zone center missright goalmouthy 30.9 assisted,Head,Box,10.404326023342414,0.31263226607944683,0,1,0,0,0,0,1,1,0
146670,99,32,5.0,FirstHalf,Goal,Successful,Man City,Erling Haaland,91.9,65.6,1,1,oneonone intentionalassist bigchance lowcentre goalmouthy 51.6 boxleft regularplay leftfoot assisted goalmouthz 2.5 zone center relatedeventid 324,Left foot,Box,17.577542490348296,1.0918827282473107,1,0,0,1,0,0,0,0,0
146685,99,33,56.0,FirstHalf,SavedShot,Successful,Man City,Nico O'Reilly,95.8,67.8,1,0,lowcentre oppositerelatedevent 249 relatedeventid 332 blockedy 53.6 blockedx 99.4 assisted blocked savedoffline zone center bigchance oneonone throwinsetpiece goalmouthz 19 intentionalassist sixyardblock individualplay deepboxleft goalmouthy 51.3 leftfoot,Left foot,Box,18.28879438344693,1.339079485604446,1,0,0,1,0,0,0,0,0
146696,99,34,34.0,FirstHalf,SavedShot,Successful,Bournemouth,Antoine Semenyo,71.0,68.3,1,0,goalmouthz 10.8 rightfoot blockedy 51.4 regularplay outofboxcentre blockedx 97.8 lowcentre oppositerelatedevent 340 zone center individualplay goalmouthy 48.4,Right foot,Box,34.29125252888847,0.5629269544781554,0,0,1,0,0,0,0,0,0
146736,99,36,9.0,FirstHalf,SavedShot,Successful,Man City,Erling Haaland,88.6,60.9,1,0,blockedy 56.5 intentionalassist bigchance oppositerelatedevent 287 relatedeventid 350 zone center oneonone fastbreak lowcentre assisted goalmouthy 50.3 goalmouthz 15.8 leftfoot boxcentre blockedx 93.3,Left foot,Box,15.772444325468392,0.7629803948861129,1,0,0,1,0,0,0,0,1
146959,99,47,43.0,SecondHalf,MissedShots,Successful,Man City,Erling Haaland,91.1,43.2,1,0,boxcentre assisted misshigh zone center goalmouthz 69.4 goalmouthy 46.6 regularplay intentionalassist head firsttouch relatedeventid 459,Head,Box,11.200446419674533,0.6524294429731206,0,1,0,0,0,0,1,0,0
146976,99,48,28.0,SecondHalf,SavedShot,Successful,Bournemouth,Antoine Semenyo,40.0,93.0,1,0,blockedx 88.4 assisted zone back thirtyfiveplusleft oppositerelatedevent 468 blockedy 51.6 relatedeventid 445 firsttouch fastbreak goalmouthy 51.3 goalmouthz 23.4 rightfoot highcentre individualplay,Right foot,Unknown,73.81734213584231,0.6218242878305899,0,0,1,0,0,0,1,0,1
146916,99,50,12.0,FirstHalf,SavedShot,Successful,Man City,Rayan Cherki,77.8,26.5,1,0,oppositerelatedevent 407 blockedy 49.5 goalmouthz 18.4 directfreekick blockedx 98.4 zone center outofboxcentre goalmouthy 45.5 lowright rightfoot,Right foot,Box,32.327851769024186,0.8138368837056239,0,0,1,0,0,0,0,0,0
147014,99,50,13.0,SecondHalf,MissedShots,Successful,Bournemouth,Junior Kroupi,93.0,34.2,1,0,boxright goalmouthz 2.8 goalmouthy 43.5 assisted rightfoot relatedeventid 462 zone center fastbreak intentionalassist,Right foot,Box,17.281203661782357,1.1537470848064113,0,0,1,0,0,0,0,0,1
147071,99,52,51.0,SecondHalf,SavedShot,Successful,Bournemouth,Junior Kroupi,85.2,51.6,1,0,intentionalassist blockedy 49.5 boxcentre goalmouthy 47.3 goalmouthz 20.9 relatedeventid 495 zone center firsttouch assisted regularplay highright blockedx 97.6 rightfoot oppositerelatedevent 518 individualplay,Right foot,Box,14.886235252742713,0.1076898708328208,0,0,1,0,0,0,1,0,0
147133,99,58,16.0,SecondHalf,SavedShot,Successful,Bournemouth,David Brooks,70.6,41.1,1,0,leftfoot lowcentre oppositerelatedevent 555 zone center individualplay outofboxcentre blockedx 96.8 regularplay goalmouthz 2.5 blockedy 49.5 goalmouthy 50.0,Left foot,Box,30.717584540455007,0.2939513324903626,0,0,0,1,0,0,0,0,0
147155,99,59,8.0,SecondHalf,Goal,Successful,Man City,Nico O'Reilly,86.8,61.1,1,1,goalmouthz 1.3 boxcentre lowcentre goalmouthy 48.4 zone center individualplay assisted leftfoot regularplay relatedeventid 575,Left foot,Box,17.246738822165774,0.6991925897216694,0,0,0,1,0,0,0,0,0
147244,99,65,39.0,SecondHalf,MissedShots,Successful,Bournemouth,Adrien Truffert,86.1,66.0,1,0,leftfoot individualplay relatedeventid 580 boxleft assisted missright regularplay goalmouthy 33.9 blockedx 90.2 blockedy 58.1 goalmouthz 19.4 zone center,Left foot,Box,21.19457477752267,0.8555171333774615,0,0,0,1,0,0,0,0,0
147257,99,66,27.0,SecondHalf,MissedShots,Successful,Man City,Rayan Cherki,80.9,43.0,1,0,relatedeventid 631 firsttouch zone center goalmouthy 55.0 misshigh intentionalassist leftfoot outofboxcentre assisted regularplay goalmouthz 65.3,Left foot,Box,20.342320418280696,0.3512909478509194,0,0,0,1,0,0,1,0,0
147446,99,77,39.0,SecondHalf,SavedShot,Successful,Man City,Tijjani Reijnders,85.3,29.5,1,0,boxright blockedy 32.5 goalmouthy 48.3 intentionalassist assisted blocked regularplay oppositerelatedevent 719 blockedx 88.5 lowcentre goalmouthz 19 zone center rightfoot relatedeventid 700,Right foot,Box,25.225780463644732,0.9487035249274755,0,0,1,0,0,0,0,0,0
147619,99,87,8.0,SecondHalf,MissedShots,Successful,Man City,Omar Marmoush,96.7,40.9,1,0,zone center assisted goalmouthz 9.7 intentionalassist firsttouch rightfoot goalmouthy 42.4 regularplay relatedeventid 765 smallboxright,Right foot,SmallBox,9.679876032264051,1.2229079355149015,0,0,1,0,0,0,1,0,0
147701,99,91,46.0,SecondHalf,SavedShot,Successful,Bournemouth,Marcus Tavernier,76.5,43.2,1,0,lowcentre goalmouthy 50.2 regularplay goalmouthz 19 assisted blockedy 44.2 blocked blockedx 79.9 relatedeventid 863 rightfoot oppositerelatedevent 812 outofboxcentre zone center,Right foot,Box,24.464055264816583,0.28166854014001447,0,0,1,0,0,0,0,0,0
147724,99,93,58.0,SecondHalf,SavedShot,Successful,Man City,Tijjani Reijnders,84.4,43.4,1,0,goalmouthy 49.5 blockedy 48.9 blockedx 98.6 highcentre zone center boxcentre rightfoot regularplay firsttouch goalmouthz 22.8 oppositerelatedevent 881,Right foot,Box,16.93871305619172,0.4002406570339743,0,0,1,0,0,0,1,0,0
147762,100,0,12.0,FirstHalf,MissedShots,Successful,Everton,James Garner,73.5,47.7,1,0,zone center goalmouthz 8.3 firsttouch outofboxcentre individualplay goalmouthy 57.3 leftfoot regularplay,Left foot,Box,26.599624057493745,0.0865754987490739,0,0,0,1,0,0,1,0,0
147896,100,6,40.0,FirstHalf,SavedShot,Successful,Everton,Iliman Ndiaye,88.7,54.6,1,0,goalmouthy 53.9 firsttouch relatedeventid 63 assisted blocked zone center lowleft leftfoot regularplay intentionalassist blockedx 90.2 goalmouthz 19 oppositerelatedevent 93 blockedy 54.5 boxcentre,Left foot,Box,12.200409829181968,0.38659458194984914,0,0,0,1,0,0,1,0,0
147900,100,6,44.0,FirstHalf,SavedShot,Successful,Everton,Thierno Barry,88.9,35.6,1,0,firsttouch regularplay zone center blockedy 37.7 rightfoot oppositerelatedevent 94 blockedx 90.6 assisted goalmouthy 49.6 relatedeventid 66 goalmouthz 19 lowcentre intentionalassist boxright blocked,Right foot,Box,18.181584089402108,0.9140946646754626,0,0,1,0,0,0,1,0,0
148017,100,13,6.0,FirstHalf,MissedShots,Successful,Sunderland,Bertrand Traoré,78.7,53.0,1,0,regularplay goalmouthz 56.9 volley zone center outofboxcentre goalmouthy 57.8 individualplay leftfoot,Left foot,Box,21.51023012429202,0.13992467057411778,0,0,0,1,0,1,0,0,0
148040,100,14,13.0,FirstHalf,Goal,Successful,Everton,Iliman Ndiaye,84.1,49.2,1,1,leftfoot boxcentre regularplay highleft zone center individualplay goalmouthz 22.2 goalmouthy 54.2,Left foot,Box,15.920113064925141,0.050272071997727506,0,0,0,1,0,0,0,0,0
148124,100,21,29.0,FirstHalf,ShotOnPost,Successful,Everton,Jack Grealish,76.1,54.9,1,0,relatedeventid 181 zone center individualplay missleft goalmouthz 5.7 outofboxcentre rightfoot regularplay assisted goalmouthy 55.2,Right foot,Box,24.39713097886717,0.20221867357582585,0,0,1,0,0,0,0,0,0
148132,100,22,8.0,FirstHalf,SavedShot,Successful,Everton,Kiernan Dewsbury-Hall,84.3,50.3,1,0,goalmouthy 49.2 blocked zone center leftfoot blockedx 86.0 goalmouthz 19 oppositerelatedevent 224 blockedy 50.2 lowcentre throwinsetpiece boxcentre,Left foot,Box,15.702865980450833,0.019105955118440647,0,0,0,1,0,0,0,0,0
148209,100,27,26.0,FirstHalf,MissedShots,Successful,Everton,Thierno Barry,97.0,44.5,1,0,bigchance assisted firsttouch regularplay relatedeventid 227 goalmouthy 48.7 intentionalassist zone center goalmouthz 63.9 misshigh rightfoot smallboxright,Right foot,SmallBox,6.264982043070834,1.0714496051147666,1,0,1,0,0,0,1,0,0
