id,date,time,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee,hs,as_,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,maxh,maxd,maxa,avgh,avgd,avga,total_goals,goal_diff,implied_prob_h,implied_prob_d,implied_prob_a,kickoff,home_win,home_goals_for_last5,home_goals_against_last5,home_points_last5,home_pass_accuracy_last5,home_progressive_passes_last5,home_progressive_pass_rate_last5,home_shots_last5,home_shots_on_target_last5,home_shot_accuracy_last5,home_conversion_rate_last5,home_big_chances_last5,home_big_chance_rate_last5,home_assisted_shot_rate_last5,home_touches_last5,home_touches_per_shot_last5,home_avg_shot_distance_last5,home_avg_shot_angle_last5,home_avg_score_diff_before_shot_last5,away_goals_for_last5,away_goals_against_last5,away_points_last5,away_pass_accuracy_last5,away_progressive_passes_last5,away_progressive_pass_rate_last5,away_shots_last5,away_shots_on_target_last5,away_shot_accuracy_last5,away_conversion_rate_last5,away_big_chances_last5,away_big_chance_rate_last5,away_assisted_shot_rate_last5,away_touches_last5,away_touches_per_shot_last5,away_avg_shot_distance_last5,away_avg_shot_angle_last5,away_avg_score_diff_before_shot_last5,ref_avg_yellows_last10,ref_avg_fouls_last10,ref_avg_goals_last10,ref_home_win_rate_last10,b365_home_prob,b365_draw_prob,b365_away_prob,bw_home_prob,bw_draw_prob,bw_away_prob,max_home_prob,max_draw_prob,max_away_prob,avg_home_prob,avg_draw_prob,avg_away_prob,odds_gap_home_away,implied_prob_sum_b365,market_favorite_strength,market_entropy_b365,home_odds_dispersion,away_odds_dispersion,goals_for_diff_last5,goals_against_diff_last5,points_diff_last5,pass_accuracy_diff_last5,progressive_pass_rate_diff_last5,shots_diff_last5,shots_on_target_diff_last5,shot_accuracy_diff_last5,conversion_rate_diff_last5,big_chances_diff_last5,big_chance_rate_diff_last5,assisted_shot_rate_diff_last5,touches_per_shot_diff_last5,avg_shot_distance_diff_last5,avg_shot_angle_diff_last5,avg_score_diff_before_shot_diff_last5,result_code
184,30/12/2025,19:30,West Ham,Brighton,2,2,D,2,1,H,M Salisbury,10,16,4,6,11,18,5,5,3,5,0,0,3.4,3.75,2.0,3.25,3.6,2.1,3.6,3.75,2.1,3.41,3.67,2.04,4.0,0,0.294,0.267,0.5,2025-12-30 19:30:00,0,0.8,1.8,0.4,0.7670228130274209,77.0,0.20585269467449496,10.8,6.6,0.6,0.08701298701298701,2.0,0.19090909090909092,0.57012987012987,550.4,53.885714285714286,16.184483258117748,0.4381336369969415,-0.16233766233766234,1.0,1.8,0.4,0.835676855859063,81.2,0.1583769526503621,15.4,9.2,0.5981060606060605,0.07853535353535353,2.2,0.14235209235209234,0.6789862914862914,680.2,46.80499639249639,16.204581136994953,0.4878194761321093,-0.7053932178932178,4.333333333333333,24.666666666666668,3.0,0.5,0.29411764705882354,0.26666666666666666,0.5,0.3076923076923077,0.2777777777777778,0.47619047619047616,0.2777777777777778,0.26666666666666666,0.47619047619047616,0.29325513196480935,0.2724795640326976,0.49019607843137253,-1.4,1.0607843137254902,0.47134935304990755,1.0573036363512134,0.14341083176199307,0.048989794855663606,-0.19999999999999996,0.0,0.0,-0.06865404283164211,0.04747574202413285,-4.6,-2.5999999999999996,0.0018939393939394478,0.008477633477633487,-0.20000000000000018,0.048556998556998576,-0.10885642135642137,7.080717893217894,-0.02009787887720549,-0.049685839135167775,0.5430555555555555,1
185,30/12/2025,20:15,Arsenal,Aston Villa,4,1,H,0,0,D,D England,22,11,7,3,18,9,3,3,2,3,0,0,1.42,4.75,7.0,1.44,4.75,6.5,1.45,5.0,7.5,1.43,4.68,7.02,5.0,3,0.704,0.211,0.143,2025-12-30 20:15:00,1,1.6,0.8,2.4,0.8345621843329413,84.8,0.15079465672721906,16.6,9.2,0.5373717948717949,0.06371794871794872,3.8,0.2319871794871795,0.7451282051282051,723.0,46.12525641025641,15.845078820880477,0.4241615718633545,0.20923076923076925,2.6,1.6,3.0,0.8041270730758809,74.2,0.17998807432958905,12.0,10.0,0.8213419913419914,0.22017316017316016,4.0,0.3161471861471862,0.773939393939394,583.4,54.28688311688312,16.48862384680458,0.510973768414827,-0.1893073593073593,3.3,21.1,2.4,0.5,0.7042253521126761,0.21052631578947367,0.14285714285714285,0.6944444444444444,0.21052631578947367,0.15384615384615385,0.6896551724137931,0.2,0.13333333333333333,0.6993006993006994,0.2136752136752137,0.14245014245014245,5.58,1.0576088107592927,0.6658656253129068,0.8625082167825822,0.012909944487358068,0.40837074658533845,-1.0,-0.8,-0.6000000000000001,0.030435111257060332,-0.029193417602369987,4.600000000000001,-0.8000000000000007,-0.2839701964701965,-0.15645521145521143,-0.20000000000000018,-0.08416000666000667,-0.028811188811188937,-8.161626706626706,-0.6435450259241016,-0.08681219655147249,0.39853812853812853,0
186,30/12/2025,20:15,Man United,Wolves,1,1,D,1,1,D,T Bramall,15,11,6,4,9,12,8,4,0,2,0,0,1.36,5.25,8.0,1.37,5.25,7.5,1.4,5.25,9.0,1.37,5.06,8.09,2.0,0,0.735,0.19,0.125,2025-12-30 20:15:00,0,2.2,1.6,1.6,0.7919870645318815,80.6,0.1659301122461878,18.8,13.6,0.670954248366013,0.1067276688453159,3.4,0.17055337690631808,0.6838692810457517,674.8,39.68244008714597,17.49167139454597,0.44722700512667835,0.16039215686274505,0.6,2.2,0.0,0.7284921635964599,85.0,0.23777107327676245,7.2,5.2,0.7338888888888888,0.16722222222222222,1.2,0.17166666666666666,0.7616666666666667,525.0,78.07555555555555,15.919544812353754,0.5896965527468645,-0.6183333333333334,3.3,20.6,2.4,0.4,0.7352941176470588,0.19047619047619047,0.125,0.7299270072992701,0.19047619047619047,0.13333333333333333,0.7142857142857143,0.19047619047619047,0.1111111111111111,0.7299270072992701,0.19762845849802374,0.12360939431396786,6.64,1.0507703081232491,0.6997667444185273,0.812654002994801,0.017320508075688683,0.624786630245345,1.6,-0.6000000000000001,1.6,0.06349490093542165,-0.07184096103057463,11.600000000000001,8.399999999999999,-0.06293464052287578,-0.06049455337690632,2.2,-0.0011132897603485792,-0.07779738562091498,-38.39311546840958,1.572126582192217,-0.14246954762018615,0.7787254901960785,1
187,01/01/2026,17:30,Crystal Palace,Fulham,1,1,D,1,0,H,T Harrington,11,17,2,5,7,10,6,3,0,5,0,0,2.15,3.3,3.4,2.15,3.4,3.3,2.2,3.4,3.5,2.17,3.34,3.4,2.0,0,0.465,0.303,0.294,2026-01-01 17:30:00,0,0.8,1.8,1.2,0.7590529502940659,89.6,0.1985108870618056,10.8,7.2,0.7334848484848485,0.12525252525252525,2.2,0.2896717171717172,0.7586363636363637,612.8,80.7730808080808,14.875304188779563,0.5400059553445483,-0.4112626262626263,2.0,1.8,1.8,0.8299182109962562,87.2,0.15095459760960775,11.8,7.8,0.6605306458247636,0.2235362676539147,1.6,0.1635129576306047,0.7909365144659263,741.6,69.14411079116961,15.760595321577409,0.5272613753113932,-0.12283696695461399,2.75,18.875,2.125,0.375,0.46511627906976744,0.30303030303030304,0.29411764705882354,0.46511627906976744,0.29411764705882354,0.30303030303030304,0.45454545454545453,0.29411764705882354,0.2857142857142857,0.4608294930875576,0.29940119760479045,0.29411764705882354,1.25,1.062264229158894,0.43785365853658537,1.074990368227315,0.023629078131263165,0.08164965809277268,-1.2,0.0,-0.6000000000000001,-0.07086526070219024,0.047556289452197864,-1.0,-0.5999999999999996,0.0729542026600849,-0.09828374240138946,0.6000000000000001,0.1261587595411125,-0.03230015082956261,11.628970016911197,-0.8852911327978461,0.01274458003315515,-0.2884256593080123,1
188,01/01/2026,17:30,Liverpool,Leeds,0,0,D,0,0,D,C Kavanagh,19,4,4,2,10,8,8,3,0,2,0,0,1.55,4.5,5.5,1.53,4.5,5.5,1.55,4.6,6.4,1.53,4.41,5.83,0.0,0,0.645,0.222,0.182,2026-01-01 17:30:00,0,2.0,1.2,2.2,0.8469846314695666,95.2,0.1541794265069809,15.8,10.0,0.6540458937198068,0.1382936507936508,2.2,0.15631469979296062,0.8202467218771566,777.8,56.05137163561077,16.93667322714993,0.4581751576709213,0.3355072463768116,2.4,1.4,1.8,0.7504655165954631,84.8,0.20250285783087874,16.8,10.2,0.603529411764706,0.1481699346405229,2.8,0.16614379084967318,0.6407843137254902,592.6,36.29692810457516,15.641880491926903,0.5753002645554719,0.19496732026143787,4.3,24.5,2.5,0.5,0.6451612903225806,0.2222222222222222,0.18181818181818182,0.6535947712418301,0.2222222222222222,0.18181818181818182,0.6451612903225806,0.2173913043478261,0.15625,0.6535947712418301,0.22675736961451246,0.17152658662092624,3.95,1.0492016943629847,0.6149068322981366,0.931500075631186,0.011547005383792526,0.42452915094254734,-0.3999999999999999,-0.19999999999999996,0.40000000000000013,0.09651911487410347,-0.048323431323897825,-1.0,-0.1999999999999993,0.050516481955100834,-0.009876283846872086,-0.5999999999999996,-0.009829091056712563,0.17946240815166647,19.754443531035612,1.2947927352230284,-0.11712510688455058,0.14053992611537375,1
189,01/01/2026,20:00,Brentford,Tottenham,0,0,D,0,0,D,A Madley,7,9,2,3,8,10,3,1,1,2,0,0,2.1,3.6,3.2,2.1,3.5,3.3,2.15,3.6,3.5,2.11,3.49,3.35,0.0,0,0.476,0.278,0.312,2026-01-01 20:00:00,0,1.4,1.2,1.4,0.7718900946505912,95.4,0.2141816482206048,7.8,5.2,0.6371428571428571,0.12571428571428572,2.4,0.2928571428571428,0.687142857142857,616.4,93.09238095238095,15.057909135578148,0.4792425007421467,-0.3876190476190476,1.2,1.4,1.4,0.7491292121765989,84.6,0.2051632958282193,10.4,7.6,0.7466666666666667,0.11500000000000002,2.0,0.1683333333333333,0.7716666666666667,579.4,64.76333333333334,15.472212614390509,0.534352248372938,-0.21000000000000002,3.625,22.5,3.5,0.375,0.47619047619047616,0.2777777777777778,0.3125,0.47619047619047616,0.2857142857142857,0.30303030303030304,0.46511627906976744,0.2777777777777778,0.2857142857142857,0.47393364928909953,0.28653295128939826,0.29850746268656714,1.1,1.066468253968254,0.44651162790697674,1.070104963826513,0.023804761428476096,0.12499999999999994,0.19999999999999996,-0.19999999999999996,0.0,0.022760882473992328,0.009018352392385492,-2.6000000000000005,-2.3999999999999995,-0.10952380952380958,0.010714285714285704,0.3999999999999999,0.12452380952380951,-0.08452380952380967,28.329047619047614,-0.41430347881236074,-0.05510974763079135,-0.17761904761904757,1
190,01/01/2026,20:00,Sunderland,Man City,0,0,D,0,0,D,J Gillett,10,14,4,4,9,6,3,5,1,1,0,0,7.5,4.75,1.38,7.25,4.6,1.42,8.5,5.0,1.44,7.81,4.82,1.39,0.0,0,0.133,0.211,0.725,2026-01-01 20:00:00,0,0.6,1.0,1.2,0.7516966558661847,84.2,0.2178047272271288,9.0,6.0,0.6478571428571429,0.065,1.4,0.16357142857142856,0.6935714285714286,535.8,67.27142857142857,17.372608667853818,0.3979721365346759,-0.275,3.2,1.0,3.0,0.8704117100394619,65.8,0.1045476508594518,13.8,9.4,0.7067523979288686,0.25206900942195054,3.4,0.25163929208046854,0.7947659366777013,795.8,64.53850267379678,15.65272117025128,0.4859248024711597,1.1409154570919275,3.7777777777777777,19.555555555555557,3.2222222222222223,0.2222222222222222,0.13333333333333333,0.21052631578947367,0.7246376811594204,0.13793103448275862,0.2173913043478261,0.7042253521126761,0.11764705882352941,0.2,0.6944444444444444,0.12804097311139565,0.20746887966804978,0.7194244604316548,-6.12,1.0684973302822274,0.6781838949171902,0.8431181507075804,0.5408943211632625,0.027537852736430536,-2.6,0.0,-1.8,-0.11871505417327721,0.113257076367677,-4.800000000000001,-3.4000000000000004,-0.05889525507172566,-0.18706900942195054,-2.0,-0.08806786350903997,-0.10119450810627273,2.7329258976317874,1.7198874976025387,-0.08795266593648382,-1.4159154570919275,1
191,03/01/2026,12:30,Aston Villa,Nottingham Forest,3,1,H,1,0,H,S Hooper,11,10,4,5,10,20,4,4,1,2,0,0,1.75,3.9,4.5,1.77,3.75,4.4,1.8,3.9,4.75,1.76,3.74,4.54,4.0,2,0.571,0.256,0.222,2026-01-03 12:30:00,1,2.0,1.8,2.4,0.81463379953328,70.2,0.16699704293945453,11.2,8.8,0.7752813852813852,0.17168831168831167,3.8,0.3270562770562771,0.7412121212121212,586.4,57.29415584415584,16.584478727095153,0.523463013806017,-0.885064935064935,0.8,1.6,0.6,0.7917691224415696,86.8,0.18058506679115632,12.6,7.6,0.6233333333333333,0.09357142857142857,1.4,0.11642857142857141,0.6738095238095237,663.6,57.850476190476186,16.849625794677365,0.46381988941960567,-0.09119047619047609,4.3,23.7,3.5,0.3,0.5714285714285714,0.25641025641025644,0.2222222222222222,0.5649717514124294,0.26666666666666666,0.22727272727272727,0.5555555555555556,0.25641025641025644,0.21052631578947367,0.5681818181818182,0.267379679144385,0.22026431718061673,2.75,1.0500610500610499,0.5441860465116279,1.004019643912549,0.021602468994692887,0.14728091073410238,1.2,0.19999999999999996,1.7999999999999998,0.02286467709171036,-0.013588023851701797,-1.4000000000000004,1.200000000000001,0.15194805194805194,0.0781168831168831,2.4,0.2106277056277057,0.06740259740259746,-0.5563203463203479,-0.2651470675822125,0.05964312438641134,-0.793874458874459,0
192,03/01/2026,15:00,Brighton,Burnley,2,0,H,1,0,H,T Robinson,15,5,4,3,7,17,4,4,0,4,0,0,1.48,4.33,7.0,1.49,4.4,6.25,1.5,4.5,7.0,1.49,4.35,6.56,2.0,2,0.676,0.231,0.143,2026-01-03 15:00:00,1,0.8,1.4,0.6,0.8358173086007475,85.4,0.161607365709107,15.4,9.2,0.5981060606060605,0.07853535353535353,2.2,0.14235209235209234,0.7039862914862914,700.4,48.06749639249639,17.21198885862146,0.4505607439221159,-0.3303932178932179,1.0,1.8,0.4,0.7317135172862363,88.0,0.2169042116815849,12.0,7.0,0.6141666666666666,0.11055555555555556,2.4,0.21833333333333332,0.7152777777777777,588.0,58.95833333333333,17.792310143457176,0.45053105157597334,-0.9422222222222223,5.5,24.0,2.0,0.5,0.6756756756756757,0.23094688221709006,0.14285714285714285,0.6711409395973155,0.22727272727272727,0.16,0.6666666666666666,0.2222222222222222,0.14285714285714285,0.6711409395973155,0.2298850574712644,0.1524390243902439,5.52,1.0494797007499086,0.643819671016857,0.8880903909969462,0.008164965809277268,0.3660942501597096,-0.19999999999999996,-0.40000000000000013,0.19999999999999996,0.1041037913145112,-0.055296845972477915,3.4000000000000004,2.1999999999999993,-0.01606060606060611,-0.03202020202020203,-0.19999999999999973,-0.07598124098124098,-0.011291486291486241,-10.890836940836941,-0.5803212848357155,2.9692346142584647e-05,0.6118290043290044,0
193,03/01/2026,15:00,Wolves,West Ham,3,0,H,3,0,H,P Bankes,11,6,8,0,11,10,6,7,1,0,0,0,2.5,3.3,2.88,2.5,3.4,2.75,2.52,3.5,2.95,2.48,3.37,2.82,3.0,3,0.4,0.303,0.347,2026-01-03 15:00:00,1,0.8,2.2,0.2,0.7398083070711936,81.6,0.23205344288952853,8.4,5.8,0.722979797979798,0.1854040404040404,1.4,0.16803030303030303,0.688939393939394,521.4,64.54828282828284,15.956406131764203,0.5831560027739995,-0.6292424242424243,1.0,2.0,0.4,0.7762390373379848,77.8,0.20222642689728376,10.6,6.4,0.5945454545454545,0.1088311688311688,2.8,0.27272727272727276,0.6210389610389611,554.0,55.211168831168834,16.02411976359235,0.4449576467407691,-0.08597402597402598,4.7,23.5,2.9,0.9,0.4,0.30303030303030304,0.3472222222222222,0.4,0.29411764705882354,0.36363636363636365,0.3968253968253968,0.2857142857142857,0.3389830508474576,0.40322580645161293,0.29673590504451036,0.3546099290780142,0.3799999999999999,1.0502525252525254,0.38086078384226973,1.0922076337893802,0.016329931618554536,0.08524474568362955,-0.19999999999999996,0.20000000000000018,-0.2,-0.03643073026679122,0.02982701599224477,-2.1999999999999993,-0.6000000000000005,0.12843434343434346,0.0765728715728716,-1.4,-0.10469696969696973,0.0679004329004329,9.337113997114002,-0.0677136318281466,0.13819835603323039,-0.5432683982683983,0
194,03/01/2026,17:30,Bournemouth,Arsenal,2,3,A,1,1,D,C Kavanagh,15,12,3,5,13,8,7,5,3,1,0,0,6.5,4.75,1.44,6.0,4.4,1.52,6.5,5.0,1.53,6.13,4.57,1.48,5.0,-1,0.154,0.211,0.694,2026-01-03 17:30:00,0,1.6,2.2,0.8,0.7116539017714159,90.0,0.23110083789111896,16.2,9.8,0.5848631760396465,0.11221988795518208,4.0,0.24728237448825685,0.6853668390433096,566.6,35.69133538030597,16.53495295233882,0.5276111393248504,-0.2047134238310709,2.0,1.0,2.4,0.8401049684964151,78.0,0.14957407654112165,18.0,9.8,0.5179778554778555,0.07341491841491841,4.2,0.23319930069930067,0.7263403263403263,677.0,40.916165501165494,15.352597365537525,0.4595417447344605,0.38135198135198134,4.2,24.0,2.1,0.5,0.15384615384615385,0.21052631578947367,0.6944444444444444,0.16666666666666666,0.22727272727272727,0.6578947368421053,0.15384615384615385,0.2,0.6535947712418301,0.1631321370309951,0.2188183807439825,0.6756756756756757,-5.0600000000000005,1.0588169140800718,0.6558682952734998,0.8780914468770389,0.25669372151781716,0.04112987559751025,-0.3999999999999999,1.2000000000000002,-1.5999999999999999,-0.12845106672499929,0.08152676134999731,-1.8000000000000007,0.0,0.06688532056179108,0.03880496954026366,-0.20000000000000018,0.01408307378895618,-0.040973487297016664,-5.224830120859522,1.182355586801295,0.06806939459038985,-0.5860654051830523,2
195,04/01/2026,12:30,Leeds,Man United,1,1,D,0,0,D,J Gillett,11,15,3,2,9,9,6,4,0,1,0,0,2.7,3.3,2.63,2.7,3.5,2.5,2.8,3.5,2.63,2.68,3.44,2.56,2.0,0,0.37,0.303,0.38,2026-01-04 12:30:00,0,1.8,1.2,1.4,0.7403356358067399,83.6,0.19422372698573026,14.2,9.4,0.6711764705882354,0.11287581699346405,2.6,0.1926143790849673,0.5849019607843137,594.4,54.79398692810457,16.096464738778963,0.5376594590726343,0.006732026143790837,2.2,1.6,1.6,0.807614223629928,74.0,0.15746151282224638,18.4,13.2,0.6631111111111111,0.1082962962962963,3.2,0.16192592592592595,0.7262222222222222,658.6,39.81185185185185,17.582170614068065,0.43886535226890794,0.1933333333333333,3.6,19.1,2.9,0.2,0.37037037037037035,0.30303030303030304,0.3802281368821293,0.37037037037037035,0.2857142857142857,0.4,0.35714285714285715,0.2857142857142857,0.3802281368821293,0.3731343283582089,0.29069767441860467,0.390625,-0.07000000000000028,1.0536288102828029,0.3608748481166464,1.0937267145153569,0.05416025603090623,0.06271629240742253,-0.40000000000000013,-0.40000000000000013,-0.20000000000000018,-0.06727858782318807,0.03676221416348388,-4.199999999999999,-3.799999999999999,0.008065359477124279,0.004579520697167758,-0.6000000000000001,0.030688453159041368,-0.14132026143790855,14.982135076252725,-1.4857058752891028,0.09879410680372641,-0.18660130718954246,1
196,04/01/2026,15:00,Everton,Brentford,2,4,A,0,1,A,A Taylor,14,11,6,7,9,8,4,5,0,2,0,0,2.35,3.25,3.1,2.35,3.25,3.0,2.4,3.25,3.25,2.36,3.19,3.1,6.0,-2,0.426,0.308,0.323,2026-01-04 15:00:00,0,1.0,0.6,1.4,0.740737195312679,86.0,0.22713805701314227,10.6,6.8,0.64,0.07272727272727272,1.6,0.14060606060606057,0.7260606060606062,558.0,59.06666666666666,16.076790319867765,0.45498723443979844,-0.3272727272727272,1.4,0.8,1.6,0.7852579795581061,96.2,0.19859868969242242,8.0,5.2,0.618095238095238,0.12571428571428572,2.4,0.28809523809523807,0.6680952380952381,652.8,95.80666666666666,15.181972707839169,0.5014250255333155,-0.12095238095238092,4.3,20.2,3.1,0.5,0.425531914893617,0.3076923076923077,0.3225806451612903,0.425531914893617,0.3076923076923077,0.3333333333333333,0.4166666666666667,0.3076923076923077,0.3076923076923077,0.42372881355932207,0.31347962382445144,0.3225806451612903,0.75,1.055804867747215,0.4030403040304031,1.087839525734621,0.023804761428476096,0.10307764064044152,-0.3999999999999999,-0.20000000000000007,-0.20000000000000018,-0.04452078424542705,0.02853936732071985,2.5999999999999996,1.5999999999999996,0.021904761904761982,-0.052987012987013,-0.7999999999999998,-0.1474891774891775,0.05796536796536811,-36.739999999999995,0.8948176120285964,-0.046437791093517033,-0.2063203463203463,2
197,04/01/2026,15:00,Newcastle,Crystal Palace,2,0,H,0,0,D,J Brooks,12,11,7,1,5,12,8,6,1,3,0,0,1.7,3.9,4.75,1.68,3.9,4.8,1.7,4.1,5.3,1.67,3.92,4.89,2.0,2,0.588,0.256,0.211,2026-01-04 15:00:00,1,1.4,1.2,1.4,0.8152647513238669,82.0,0.15168115661598047,14.2,9.2,0.6549847211611917,0.11846447669977081,3.4,0.23330213903743316,0.6434587471352178,705.0,55.27169977081742,17.574774062751167,0.47694350838893407,0.5375763941940412,0.8,2.0,0.8,0.7624734415606722,87.0,0.19558145119469683,12.4,7.8,0.6425757575757575,0.07676767676767678,2.4,0.21088383838383837,0.6859090909090908,605.0,50.48823232323232,15.832062315515461,0.5258075559161819,-0.5324747474747474,3.5,22.666666666666668,2.8333333333333335,0.6666666666666666,0.5882352941176471,0.25641025641025644,0.21052631578947367,0.5952380952380952,0.25641025641025644,0.20833333333333334,0.5882352941176471,0.24390243902439027,0.18867924528301888,0.5988023952095809,0.25510204081632654,0.20449897750511248,3.05,1.0551718663173772,0.5574781823653325,0.9911178291003736,0.015000000000000013,0.25013329779672805,0.5999999999999999,-0.8,0.5999999999999999,0.05279130976319468,-0.04390029457871636,1.799999999999999,1.3999999999999995,0.012408963585434196,0.041696799932094034,1.0,0.02241830065359479,-0.04245034377387302,4.783467447585103,1.742711747235706,-0.04886404752724782,1.0700511416687886,0
198,04/01/2026,15:00,Tottenham,Sunderland,1,1,D,1,0,H,S Attwell,13,10,5,3,10,6,3,5,2,3,0,0,1.8,3.6,4.5,1.82,3.7,4.2,1.84,3.8,4.7,1.8,3.65,4.37,2.0,0,0.556,0.278,0.222,2026-01-04 15:00:00,0,0.8,1.0,1.4,0.7476315673853724,89.4,0.2157694657536978,10.6,7.6,0.7272222222222222,0.065,1.8,0.1433333333333333,0.7550000000000001,580.8,63.26888888888889,15.899478710401121,0.5213900612619153,-0.135,0.4,0.8,1.2,0.7562343278665433,83.0,0.21390709825487297,9.0,5.6,0.6078571428571429,0.025,1.6,0.18357142857142855,0.7335714285714285,539.4,67.63142857142857,16.29599547348448,0.41626402200330387,-0.335,4.6,21.2,2.8,0.5,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.5494505494505494,0.27027027027027023,0.23809523809523808,0.5434782608695652,0.2631578947368421,0.2127659574468085,0.5555555555555556,0.273972602739726,0.22883295194508008,2.7,1.0555555555555556,0.5263157894736842,1.0171643509248343,0.01914854215512678,0.2110884490760528,0.4,0.19999999999999996,0.19999999999999996,-0.008602760481170924,0.0018623674988248184,1.5999999999999996,2.0,0.11936507936507934,0.04,0.19999999999999996,-0.04023809523809524,0.021428571428571574,-4.362539682539683,-0.39651676308336015,0.10512603925861147,0.2,1
199,04/01/2026,15:15,Fulham,Liverpool,2,2,D,1,0,H,C Pawson,8,10,2,2,11,4,3,8,1,1,0,0,3.8,3.75,1.91,3.7,3.75,1.93,3.95,3.8,1.96,3.74,3.68,1.92,4.0,0,0.263,0.267,0.524,2026-01-04 15:15:00,0,1.4,1.0,2.0,0.8269630239814362,89.4,0.15567113489495235,12.6,8.0,0.636096256684492,0.15837789661319074,2.0,0.18342245989304812,0.8126559714795007,737.6,66.00926916221034,15.714833837132451,0.5361433360743699,0.002049910873440286,1.8,1.0,2.2,0.8478209833263266,90.2,0.1472088460670127,15.0,9.4,0.6499269005847953,0.1382936507936508,2.6,0.17919799498746863,0.8303153717627401,778.6,57.6312343358396,16.749980859122893,0.4799131325789954,0.4833333333333334,1.9,20.5,3.4,0.4,0.2631578947368421,0.26666666666666666,0.5235602094240838,0.27027027027027023,0.26666666666666666,0.5181347150259068,0.2531645569620253,0.2631578947368421,0.5102040816326531,0.267379679144385,0.2717391304347826,0.5208333333333334,-1.89,1.0533847708275925,0.49702656040180676,1.041753089607498,0.10965856099730655,0.021602468994692887,-0.40000000000000013,0.0,-0.20000000000000018,-0.02085795934489043,0.008462288827939646,-2.4000000000000004,-1.4000000000000004,-0.013830643900303308,0.020084245819539936,-0.6000000000000001,0.004224464905579484,-0.017659400283239313,8.378034826370744,-1.0351470219904417,0.0562302034953745,-0.4812834224598931,1
200,04/01/2026,17:30,Man City,Chelsea,1,1,D,1,0,H,M Oliver,14,8,3,3,12,14,8,2,3,3,0,0,1.6,4.75,4.5,1.66,4.4,4.4,1.67,4.75,5.1,1.63,4.39,4.66,2.0,0,0.625,0.211,0.222,2026-01-04 17:30:00,0,2.2,0.2,2.6,0.8724147553292955,69.6,0.10249503108395339,14.4,9.6,0.6898692810457516,0.17934173669467787,3.8,0.2685224089635855,0.7778828197945844,833.2,64.61512605042017,15.45082818315245,0.4880477276398777,0.9045518207282912,1.4,1.2,1.2,0.8349334026334002,89.8,0.16417291977981843,14.4,8.4,0.5803725686078627,0.09211376858435683,2.0,0.12630898513251454,0.7698419227830993,709.2,50.357342657342656,16.965815619690353,0.4502851911340395,0.09935358758888166,2.6,22.4,2.8,0.4,0.625,0.21052631578947367,0.2222222222222222,0.6024096385542169,0.22727272727272727,0.22727272727272727,0.5988023952095809,0.21052631578947367,0.19607843137254904,0.6134969325153374,0.22779043280182235,0.2145922746781116,2.9,1.0577485380116958,0.5908776779543885,0.9599700518232089,0.03162277660168373,0.30913858812297523,0.8000000000000003,-1.0,1.4000000000000001,0.037481352695895254,-0.061677888695865046,0.0,1.1999999999999993,0.10949671243788894,0.08722796811032105,1.7999999999999998,0.14221342383107094,0.008040897011485137,14.257783393077517,-1.5149874365379041,0.03776253650583822,0.8051982331394095,1
201,06/01/2026,20:00,West Ham,Nottingham Forest,1,2,A,1,0,H,T Harrington,14,13,3,5,15,9,6,5,3,0,0,0,2.88,3.25,2.2,3.0,3.4,2.3,3.25,3.4,2.38,3.1,3.33,2.3,3.0,-1,0.347,0.308,0.455,2026-01-06 20:00:00,0,0.8,2.4,0.2,0.8006371080713188,80.8,0.18149164306987386,9.0,4.8,0.4802597402597402,0.09454545454545454,2.2,0.22987012987012986,0.5972294372294372,620.0,75.5825974025974,16.001686903810945,0.44165810057747795,-0.7002597402597402,1.0,1.6,0.6,0.7723499674499819,83.8,0.19814878835034938,13.0,7.8,0.6133333333333334,0.08857142857142858,1.6,0.1314285714285714,0.7138095238095238,614.6,49.65047619047619,18.119462251542036,0.4271295893105454,-0.3761904761904761,3.0,18.666666666666668,2.111111111111111,0.3333333333333333,0.3472222222222222,0.3076923076923077,0.45454545454545453,0.3333333333333333,0.29411764705882354,0.4347826086956522,0.3076923076923077,0.29411764705882354,0.42016806722689076,0.3225806451612903,0.3003003003003003,0.4347826086956522,-0.6799999999999997,1.1094599844599844,0.40969972861770115,1.0848380971927913,0.15671098663888677,0.0737111479583198,-0.19999999999999996,0.7999999999999998,-0.39999999999999997,0.02828714062133697,-0.016657145280475516,-4.0,-3.0,-0.13307359307359318,0.005974025974025965,0.6000000000000001,0.09844155844155847,-0.11658008658008656,25.93212121212121,-2.11777534773109,0.014528511266932553,-0.3240692640692642,2
